region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
JALISCO,2020-06-22,nowcast,1,0.9,1.1,1,1.1,0.28
JALISCO,2020-06-23,nowcast,1,0.9,1.1,1,1.1,0.3
JALISCO,2020-06-24,nowcast,1,0.9,1.1,1,1.1,0.28
JALISCO,2020-06-25,nowcast,1,1,1.1,1,1.1,0.23
JALISCO,2020-06-26,nowcast,1,0.9,1.1,1,1.1,0.19
JALISCO,2020-06-27,nowcast,1.1,1,1.2,1,1.1,0.15
JALISCO,2020-06-28,nowcast,1.1,1,1.2,1,1.1,0.13
JALISCO,2020-06-29,nowcast,1.1,1,1.2,1,1.1,0.14
JALISCO,2020-06-30,nowcast,1.1,1,1.1,1,1.1,0.13
JALISCO,2020-07-01,nowcast,1,1,1.1,1,1.1,0.18
JALISCO,2020-07-02,nowcast,1,0.9,1.1,1,1.1,0.22
JALISCO,2020-07-03,nowcast,1,0.9,1.1,1,1.1,0.26
JALISCO,2020-07-04,nowcast,1,0.9,1.1,1,1.1,0.3
JALISCO,2020-07-05,nowcast,1,0.9,1.1,1,1.1,0.36
JALISCO,2020-07-06,nowcast,1,0.9,1.1,1,1,0.42
JALISCO,2020-07-07,nowcast,1,0.9,1.1,1,1,0.46
JALISCO,2020-07-08,nowcast,1,0.9,1.1,1,1,0.48
JALISCO,2020-07-09,nowcast,1,0.9,1.1,1,1,0.46
JALISCO,2020-07-10,nowcast,1,0.9,1.1,1,1.1,0.35
JALISCO,2020-07-11,nowcast,1,0.9,1.1,1,1.1,0.27
JALISCO,2020-07-12,nowcast,1.1,1,1.2,1,1.1,0.15
JALISCO,2020-07-13,nowcast,1.1,1,1.2,1,1.1,0.07
JALISCO,2020-07-14,forecast,1.1,0.9,1.2,1,1.1,0.17
JALISCO,2020-07-15,forecast,1.1,0.9,1.2,1,1.1,0.2
JALISCO,2020-07-16,forecast,1.1,0.9,1.2,1,1.1,0.2
JALISCO,2020-07-17,forecast,1.1,0.9,1.2,1,1.1,0.23
JALISCO,2020-07-18,forecast,1.1,0.9,1.2,1,1.1,0.24
JALISCO,2020-07-19,forecast,1.1,0.9,1.2,1,1.1,0.25
JALISCO,2020-07-20,forecast,1.1,0.9,1.2,1,1.1,0.26
JALISCO,2020-07-21,forecast,1.1,0.9,1.3,1,1.1,0.27
JALISCO,2020-07-22,forecast,1.1,0.9,1.3,1,1.1,0.28
JALISCO,2020-07-23,forecast,1.1,0.9,1.3,1,1.1,0.28
JALISCO,2020-07-24,forecast,1.1,0.9,1.3,1,1.1,0.29
JALISCO,2020-07-25,forecast,1.1,0.9,1.3,1,1.1,0.28
JALISCO,2020-07-26,forecast,1.1,0.9,1.3,1,1.1,0.3
JALISCO,2020-07-27,forecast,1.1,0.8,1.3,1,1.1,0.3
MÉXICO,2020-04-03,nowcast,1.4,1.1,1.7,1.3,1.6,0
MÉXICO,2020-04-04,nowcast,1.4,1.1,1.7,1.2,1.5,0.01
MÉXICO,2020-04-05,nowcast,1.3,1.1,1.6,1.3,1.5,0.01
MÉXICO,2020-04-06,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
MÉXICO,2020-04-07,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
MÉXICO,2020-04-08,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
MÉXICO,2020-04-09,nowcast,1.3,1.1,1.5,1.2,1.3,0
MÉXICO,2020-04-10,nowcast,1.3,1.1,1.5,1.2,1.4,0
MÉXICO,2020-04-11,nowcast,1.3,1.1,1.5,1.2,1.4,0
MÉXICO,2020-04-12,nowcast,1.3,1.1,1.5,1.2,1.4,0
MÉXICO,2020-04-13,nowcast,1.3,1.2,1.5,1.3,1.4,0
MÉXICO,2020-04-14,nowcast,1.3,1.2,1.5,1.3,1.4,0
MÉXICO,2020-04-15,nowcast,1.3,1.1,1.5,1.2,1.4,0
MÉXICO,2020-04-16,nowcast,1.3,1.2,1.5,1.3,1.4,0
MÉXICO,2020-04-17,nowcast,1.3,1.1,1.5,1.2,1.4,0
MÉXICO,2020-04-18,nowcast,1.3,1.1,1.5,1.2,1.3,0
MÉXICO,2020-04-19,nowcast,1.3,1.1,1.4,1.2,1.3,0
MÉXICO,2020-04-20,nowcast,1.2,1.1,1.4,1.2,1.3,0
MÉXICO,2020-04-21,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
MÉXICO,2020-04-22,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
MÉXICO,2020-04-23,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
MÉXICO,2020-04-24,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
MÉXICO,2020-04-25,nowcast,1.2,1.1,1.3,1.1,1.2,0
MÉXICO,2020-04-26,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
MÉXICO,2020-04-27,nowcast,1.2,1.1,1.3,1.1,1.2,0
MÉXICO,2020-04-28,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
MÉXICO,2020-04-29,nowcast,1.1,1.1,1.2,1.1,1.2,0.01
MÉXICO,2020-04-30,nowcast,1.1,1,1.2,1.1,1.2,0.02
MÉXICO,2020-05-01,nowcast,1.1,1,1.2,1.1,1.2,0.02
MÉXICO,2020-05-02,nowcast,1.1,1,1.2,1.1,1.2,0.02
MÉXICO,2020-05-03,nowcast,1.1,1,1.2,1.1,1.1,0.02
MÉXICO,2020-05-04,nowcast,1.1,1,1.2,1.1,1.1,0.03
MÉXICO,2020-05-05,nowcast,1.1,1,1.2,1.1,1.1,0.04
MÉXICO,2020-05-06,nowcast,1.1,1,1.2,1.1,1.1,0.03
MÉXICO,2020-05-07,nowcast,1.1,1,1.2,1.1,1.1,0.03
MÉXICO,2020-05-08,nowcast,1.1,1,1.2,1.1,1.1,0.02
MÉXICO,2020-05-09,nowcast,1.1,1,1.2,1.1,1.1,0.01
MÉXICO,2020-05-10,nowcast,1.1,1,1.2,1.1,1.1,0.01
MÉXICO,2020-05-11,nowcast,1.1,1,1.2,1.1,1.1,0.01
MÉXICO,2020-05-12,nowcast,1.1,1,1.2,1.1,1.1,0
MÉXICO,2020-05-13,nowcast,1.1,1.1,1.2,1.1,1.1,0.01
MÉXICO,2020-05-14,nowcast,1.1,1.1,1.2,1.1,1.2,0
MÉXICO,2020-05-15,nowcast,1.1,1.1,1.2,1.1,1.2,0
MÉXICO,2020-05-16,nowcast,1.1,1.1,1.2,1.1,1.2,0
MÉXICO,2020-05-17,nowcast,1.1,1.1,1.2,1.1,1.2,0
MÉXICO,2020-05-18,nowcast,1.1,1.1,1.2,1.1,1.2,0
MÉXICO,2020-05-19,nowcast,1.1,1.1,1.2,1.1,1.2,0
MÉXICO,2020-05-20,nowcast,1.1,1,1.2,1.1,1.1,0.01
MÉXICO,2020-05-21,nowcast,1.1,1,1.2,1.1,1.1,0.02
MÉXICO,2020-05-22,nowcast,1.1,1,1.2,1.1,1.1,0.04
MÉXICO,2020-05-23,nowcast,1.1,1,1.1,1,1.1,0.08
MÉXICO,2020-05-24,nowcast,1,1,1.1,1,1.1,0.16
MÉXICO,2020-05-25,nowcast,1,1,1.1,1,1.1,0.22
MÉXICO,2020-05-26,nowcast,1,1,1.1,1,1.1,0.21
MÉXICO,2020-05-27,nowcast,1,1,1.1,1,1.1,0.14
MÉXICO,2020-05-28,nowcast,1.1,1,1.1,1,1.1,0.06
MÉXICO,2020-05-29,nowcast,1.1,1,1.1,1,1.1,0.02
MÉXICO,2020-05-30,nowcast,1.1,1,1.1,1,1.1,0.01
MÉXICO,2020-05-31,nowcast,1.1,1,1.1,1.1,1.1,0.01
MÉXICO,2020-06-01,nowcast,1.1,1,1.1,1.1,1.1,0.01
MÉXICO,2020-06-02,nowcast,1.1,1,1.1,1.1,1.1,0.02
MÉXICO,2020-06-03,nowcast,1.1,1,1.1,1.1,1.1,0.02
MÉXICO,2020-06-04,nowcast,1.1,1,1.1,1.1,1.1,0.02
MÉXICO,2020-06-05,nowcast,1.1,1,1.1,1.1,1.1,0.01
MÉXICO,2020-06-06,nowcast,1.1,1,1.1,1.1,1.1,0.02
MÉXICO,2020-06-07,nowcast,1.1,1,1.1,1,1.1,0.04
MÉXICO,2020-06-08,nowcast,1.1,1,1.1,1,1.1,0.09
MÉXICO,2020-06-09,nowcast,1,1,1.1,1,1.1,0.17
MÉXICO,2020-06-10,nowcast,1,1,1.1,1,1.1,0.19
MÉXICO,2020-06-11,nowcast,1,1,1.1,1,1.1,0.15
MÉXICO,2020-06-12,nowcast,1,1,1.1,1,1.1,0.08
MÉXICO,2020-06-13,nowcast,1,1,1.1,1,1.1,0.07
MÉXICO,2020-06-14,nowcast,1,1,1.1,1,1.1,0.05
MÉXICO,2020-06-15,nowcast,1,1,1.1,1,1.1,0.1
MÉXICO,2020-06-16,nowcast,1,1,1.1,1,1.1,0.2
MÉXICO,2020-06-17,nowcast,1,0.9,1.1,1,1,0.38
MÉXICO,2020-06-18,nowcast,1,0.9,1,1,1,0.62
MÉXICO,2020-06-19,nowcast,1,0.9,1,0.9,1,0.85
MÉXICO,2020-06-20,nowcast,0.9,0.9,1,0.9,1,0.96
MÉXICO,2020-06-21,nowcast,0.9,0.9,1,0.9,1,0.99
MÉXICO,2020-06-22,nowcast,0.9,0.8,1,0.9,0.9,1
MÉXICO,2020-06-23,nowcast,0.9,0.9,1,0.9,0.9,0.99
MÉXICO,2020-06-24,nowcast,0.9,0.9,1,0.9,0.9,0.98
MÉXICO,2020-06-25,nowcast,0.9,0.9,1,0.9,1,0.89
MÉXICO,2020-06-26,nowcast,1,0.9,1.1,0.9,1,0.64
MÉXICO,2020-06-27,nowcast,1,0.9,1.1,1,1,0.36
MÉXICO,2020-06-28,nowcast,1,1,1.1,1,1.1,0.24
MÉXICO,2020-06-29,nowcast,1,1,1.1,1,1,0.25
MÉXICO,2020-06-30,nowcast,1,1,1.1,1,1,0.31
MÉXICO,2020-07-01,nowcast,1,1,1.1,1,1,0.39
MÉXICO,2020-07-02,nowcast,1,0.9,1,1,1,0.53
MÉXICO,2020-07-03,nowcast,1,0.9,1,1,1,0.65
MÉXICO,2020-07-04,nowcast,1,0.9,1,1,1,0.77
MÉXICO,2020-07-05,nowcast,1,0.9,1,0.9,1,0.89
MÉXICO,2020-07-06,nowcast,0.9,0.9,1,0.9,1,0.96
MÉXICO,2020-07-07,nowcast,0.9,0.9,1,0.9,1,0.98
MÉXICO,2020-07-08,nowcast,0.9,0.9,1,0.9,1,0.97
MÉXICO,2020-07-09,nowcast,0.9,0.9,1,0.9,1,0.91
MÉXICO,2020-07-10,nowcast,1,0.9,1,0.9,1,0.77
MÉXICO,2020-07-11,nowcast,1,0.9,1.1,1,1,0.6
MÉXICO,2020-07-12,nowcast,1,0.9,1.1,1,1,0.45
MÉXICO,2020-07-13,nowcast,1,0.9,1.1,1,1,0.34
MÉXICO,2020-07-14,forecast,1,0.9,1.1,1,1,0.41
MÉXICO,2020-07-15,forecast,1,0.9,1.1,1,1.1,0.43
MÉXICO,2020-07-16,forecast,1,0.9,1.1,1,1.1,0.44
MÉXICO,2020-07-17,forecast,1,0.9,1.1,1,1.1,0.46
MÉXICO,2020-07-18,forecast,1,0.9,1.2,1,1.1,0.47
MÉXICO,2020-07-19,forecast,1,0.9,1.2,0.9,1.1,0.46
MÉXICO,2020-07-20,forecast,1,0.8,1.1,1,1.1,0.46
MÉXICO,2020-07-21,forecast,1,0.8,1.2,0.9,1.1,0.47
MÉXICO,2020-07-22,forecast,1,0.8,1.2,0.9,1.1,0.48
MÉXICO,2020-07-23,forecast,1,0.8,1.2,0.9,1.1,0.47
MÉXICO,2020-07-24,forecast,1,0.8,1.2,0.9,1.1,0.46
MÉXICO,2020-07-25,forecast,1,0.8,1.2,0.9,1.1,0.45
MÉXICO,2020-07-26,forecast,1,0.8,1.2,0.9,1.1,0.46
MÉXICO,2020-07-27,forecast,1,0.8,1.2,0.9,1.1,0.48
MICHOACÁN,2020-04-09,nowcast,1.4,0.9,2,1.2,1.6,0.09
MICHOACÁN,2020-04-10,nowcast,1.4,0.9,1.9,1.1,1.5,0.09
MICHOACÁN,2020-04-11,nowcast,1.4,0.9,1.9,1.2,1.5,0.09
MICHOACÁN,2020-04-12,nowcast,1.3,0.9,1.8,1.1,1.5,0.08
MICHOACÁN,2020-04-13,nowcast,1.3,0.9,1.8,1.1,1.5,0.1
MICHOACÁN,2020-04-14,nowcast,1.3,0.9,1.7,1.1,1.4,0.09
MICHOACÁN,2020-04-15,nowcast,1.3,0.9,1.7,1.1,1.4,0.09
MICHOACÁN,2020-04-16,nowcast,1.3,0.9,1.7,1.1,1.4,0.09
MICHOACÁN,2020-04-17,nowcast,1.3,0.9,1.7,1.1,1.4,0.07
MICHOACÁN,2020-04-18,nowcast,1.3,0.9,1.7,1.1,1.4,0.08
MICHOACÁN,2020-04-19,nowcast,1.3,1,1.7,1.1,1.4,0.07
MICHOACÁN,2020-04-20,nowcast,1.3,0.9,1.6,1.1,1.4,0.08
MICHOACÁN,2020-04-21,nowcast,1.3,1,1.6,1.1,1.4,0.07
MICHOACÁN,2020-04-22,nowcast,1.3,1,1.6,1.1,1.4,0.08
MICHOACÁN,2020-04-23,nowcast,1.2,0.9,1.5,1.1,1.4,0.08
MICHOACÁN,2020-04-24,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
MICHOACÁN,2020-04-25,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
MICHOACÁN,2020-04-26,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
MICHOACÁN,2020-04-27,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
MICHOACÁN,2020-04-28,nowcast,1.2,0.9,1.4,1.1,1.3,0.11
MICHOACÁN,2020-04-29,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
MICHOACÁN,2020-04-30,nowcast,1.2,1,1.5,1.1,1.3,0.08
MICHOACÁN,2020-05-01,nowcast,1.2,1,1.5,1.1,1.3,0.06
MICHOACÁN,2020-05-02,nowcast,1.2,1,1.5,1.1,1.3,0.04
MICHOACÁN,2020-05-03,nowcast,1.2,1,1.5,1.1,1.3,0.03
MICHOACÁN,2020-05-04,nowcast,1.2,1,1.5,1.1,1.3,0.04
MICHOACÁN,2020-05-05,nowcast,1.2,1,1.5,1.1,1.3,0.03
MICHOACÁN,2020-05-06,nowcast,1.2,1,1.5,1.2,1.3,0.04
